DOC_ID;U8196_PERIODODIRIFERIMENTO
{50D73C63-0000-CB20-BD0E-421385EA076B};201709
{50D73C63-0000-CC48-9EA4-7B44E474AFAE};201805
{50D73C63-0000-C850-A12F-3DB7F936C712};201805
{50D73C63-0000-CE63-8F06-9B294B3BCEEF};201805
{60D73C63-0000-C815-84AA-B915814735BD};201801
{60D73C63-0000-CA2D-94D1-BD35992AE134};201805
{60D73C63-0000-C73E-9290-3669ABDB4E76};201804
{507E0E63-0000-C140-A197-A1B66C7DEBE1};201804
{507E0E63-0000-C319-8775-6B91F2E4658B};201804
{507E0E63-0000-C622-826A-84A3D778CF1C};201804
{507E0E63-0000-C039-BC1B-5434E5338BEF};201804
{607E0E63-0000-CD10-896B-326D9EBC8CD4};201803
{607E0E63-0000-C928-8223-B32FAC4C56E7};201804
{607E0E63-0000-C73C-B251-AF3E3C4B12FA};201804
{70021463-0000-C110-80C0-F97AF8EFE928};201804
{80021463-0000-CD12-817C-B2A4F03898E1};201803
{80021463-0000-C027-BC93-C741D1461E1C};201804
{80021463-0000-C134-9BB4-1CF7C104A7D5};201804
{50223A63-0000-CE37-9EF7-27415FD751A3};201805
{40223A63-0000-CE1A-A613-E471626B5BE5};201805
{50223A63-0000-C615-8592-7823ADBAC91A};201804
{50223A63-0000-C32D-BE01-7A6521132A6E};201805
{50223A63-0000-CD46-B596-361FC1EDA155};201805
{10172363-0000-CE58-BB39-BD322EB76A1E};201804
{80021463-0000-C441-B136-CE49D9E8E79A};201804
{10172363-0000-CC1D-A242-1294592C5819};201804
{10172363-0000-CC24-8F7C-6DA6D9633CD3};201801
{10172363-0000-C333-B00B-2C1AB68B6629};201711
{10172363-0000-C348-9360-D06F4EA5B8B0};201804
{50223A63-0000-C48B-BF75-939B3BFED095};201805
{50223A63-0000-CA53-A2E9-51D563A1D7E0};201805
{50223A63-0000-CC67-8BA0-E232CAE25D10};201805
{50223A63-0000-CC7F-8B4D-9B98810F5C5B};201805
{50223A63-0000-CA92-90CD-D392DF473558};201805
{50223A63-0000-C6A0-9744-9536E8D81BFC};201804
{50223A63-0000-CCB7-8134-63078B29D88D};201805
{50223A63-0000-C2CD-8B0D-B2790A81356A};201805
{10172363-0000-CC97-A82D-A8FC4FF8F77A};201802
{10172363-0000-CB6C-93B3-2697CE61739F};201605
{10172363-0000-C777-9E55-86459A988692};201803
{10172363-0000-C883-9099-0FF231CB84A7};201804
{10172363-0000-CFA9-B458-578ED359D664};201802
{20172363-0000-CE16-88C0-33579344D2EB};201803
{20172363-0000-CA21-B1F0-57AA8277191C};201804
{20172363-0000-C63A-B6EE-4952EBB5BF57};201804
{20172363-0000-C149-B19A-4CE3320D8AD2};201804
{20172363-0000-CA57-A30B-139C9100791B};201804
{20172363-0000-C964-A30A-47A1B540D98C};201804
{30172363-0000-CC34-8079-288C8611CF3F};201804
{20172363-0000-C273-88FC-DC4A06B446EE};201804
{30172363-0000-C010-9573-77E24A6DC47B};201801
{30172363-0000-C921-B2F8-458AC6A2687D};201804
{30172363-0000-CB40-BF3D-D96161E60231};201803
{30172363-0000-C654-8075-5DF0BEA8D492};201804
{30172363-0000-CA64-AB4F-1E3CC3C73AF3};201803
{30172363-0000-C37B-9FDF-6630AC0E890B};201804
{40172363-0000-C313-9E2E-B4982905A238};201804
{40172363-0000-C028-93E0-A37259CB2429};201707
{40172363-0000-CC33-ADF6-A398845F9BAD};201804
{50172363-0000-C712-905E-7A7AE1AC0B19};201804
{40172363-0000-C640-9629-F8EB1ECDA683};201804
{40172363-0000-CF5B-BDDA-79E1FEC69DC4};201804
{40172363-0000-CD6B-B92C-E2A95EB99F49};201804
{50172363-0000-CD2B-8752-AC19C2F810A6};201710
{50172363-0000-CE35-BEC9-CB564F10B174};201710
{50172363-0000-C441-8FF6-4665AC1ACB8E};201804
{50172363-0000-C55A-B419-3629A99F19E4};201710
{50172363-0000-C66A-9E84-9659C5DFD38C};201804
{60172363-0000-C011-9F51-DE67425AFB9C};201803
{60172363-0000-C524-9972-3DCB76F78060};201804
{60172363-0000-C863-80B4-784A8DD61CA1};201804
{60172363-0000-C13C-9FB6-A9ED2CA0AF1C};201804
{60172363-0000-CE4E-AE7B-0068F2BA0BAE};201804
{60172363-0000-C253-B25B-17F80876AA87};201804
{70172363-0000-C01A-B83E-6865487322D9};201801
{70172363-0000-C92A-9962-FFFB1EC853C0};201804
{70172363-0000-CF3C-91A3-16760DFD1050};201803
{70172363-0000-C345-89FD-6D5779926075};201804
{70172363-0000-C850-8815-B13CCE531E63};201804
{70172363-0000-C561-B673-481269CF1C78};201804
{80172363-0000-C717-A803-141E878A7197};201804
{80172363-0000-CB21-BF68-30F13FE08E14};201804
{A0F01D63-0000-C11D-8D34-D3589C0270A6};201705
{A0F01D63-0000-C621-BC8C-2CA0996243CB};201801
{A0F01D63-0000-C63C-ACBC-9F01243EBCBB};201804
{A0F01D63-0000-CB4A-BE8D-50F95368562C};201803
{A0F01D63-0000-C35E-A3A7-AC9C4E424E4B};201803
{A0F01D63-0000-CD6F-AEEC-4AE417A9D0CE};201804
{A0F01D63-0000-C475-8C17-15E3BF4ABF4E};201804
{60223A63-0000-C331-89D6-3CA3542DF6C2};201804
{A0F01D63-0000-CC8D-90FF-E35764A96995};201804
{A0F01D63-0000-C792-82FA-DA86714097C1};201804
{50223A63-0000-C0DD-8365-CDC9D5331082};201805
{60223A63-0000-C11B-9B03-2D1986810D1B};201804
{60223A63-0000-C228-A7F0-FE086BF94F46};201805
{60223A63-0000-C848-9B30-C980C227227D};201804
{60223A63-0000-CE58-871A-7AFAABBDB352};201805
{60223A63-0000-C56A-9F44-E3D7E9C9879A};201805
{70223A63-0000-C21C-AB47-691DD66D1896};201805
{70223A63-0000-CC23-9CDC-F27382EAC308};201805
{70223A63-0000-C535-A803-7D9D5D45410C};201805
{70223A63-0000-C84B-B760-BE66854C5583};201804
{B0FD4163-0000-C447-B356-44707C8AB1D3};201805
{B0FD4163-0000-C91D-A493-9B6465862FF1};201805
{B0FD4163-0000-CD2D-BFB9-B6664840669B};201805
{B0FD4163-0000-CB36-A821-3F7A919D276A};201805
{B0FD4163-0000-CD5D-87AC-FDFFEFAF8552};201805
{B0FD4163-0000-C061-B960-A423A73A7B00};201805
{B0FD4163-0000-CB76-ADC3-0163DCDA5032};201805
{B0FD4163-0000-C68B-AB76-7B8EEFE3C46A};201802
{B0FD4163-0000-CD9D-A43F-266E70DE2908};201805
{B0FD4163-0000-CCAC-9941-5007FB3A5664};201712
{B0FD4163-0000-CDB0-BDB5-134C6995A1AC};201804
{B0FD4163-0000-C4C3-8C5C-70CEF0F68B5E};201805
{B0FD4163-0000-C4DE-81F6-1F91AEB1A5B4};201805
{B0FD4163-0000-C9EA-8B0C-D72F7D937377};201805
{F0BD5B63-0000-CC1E-A72A-E2D9085EA39F};201805
{20975663-0000-C817-87A3-E90FD0A5D695};201805
{20975663-0000-CB2B-B61C-654392FE7363};201805
{20975663-0000-C33C-B2B1-E4140CEB2134};201805
{00BE5B63-0000-C019-B96D-8AEBC9777AFE};201804
{407D7563-0000-C04D-9ED1-DF39B3267029};201805
{407D7563-0000-C213-9B13-DC3D3B942B4F};201805
{407D7563-0000-CE29-9EF0-F99D28484C3C};201805
{407D7563-0000-C430-A4E5-056AD3DD261D};201805
{407D7563-0000-CD5D-BD2D-8928DD24F09C};201805
{507D7563-0000-C512-B7C5-C1D9CB2E920C};201805
{507D7563-0000-C528-9155-784F144E17A7};201805
{507D7563-0000-CA39-8409-CFBDC5855A64};201805
{507D7563-0000-C64B-B2A9-1F7D6CBF9C32};201804
{507D7563-0000-C554-974A-B540539A9FAC};201805
{507D7563-0000-C368-8023-FCDA899AE31B};201805
{507D7563-0000-CA7C-8817-045FEF5FA988};201805
{507D7563-0000-C18A-B3F1-AE1CE2F5F09C};201804
{607D7563-0000-C118-BA68-75C465DC061A};201805
{607D7563-0000-CC22-BD3A-E70DAA948211};201805
{607D7563-0000-C032-91CF-BEAD0D834A0B};201805
{607D7563-0000-CB41-9E78-F549DC67EF40};201804
{607D7563-0000-C95F-A43F-FCAACEE328DB};201805
{60491A64-0000-CB38-A88E-A14A82728B24};201805
{60491A64-0000-C743-823E-842E3B3B19BC};201806
{60491A64-0000-CC5F-9AEB-D49FCC693845};201806
{70491A64-0000-C21A-9CFE-E4522597C054};201806
{70491A64-0000-C12B-ABC7-F7ECCF913B72};201806
{70491A64-0000-C930-9729-8ABF4A58E5B1};201806
{30491A64-0000-CC1F-9E16-D3BF56CAB910};201806
{20491A64-0000-CA10-9550-A5EFC1C4E901};201806
{30491A64-0000-C923-9B2B-C1819074E644};201806
{30491A64-0000-C737-919F-65484EF416CD};201806
{30491A64-0000-CF41-A19E-B45FC02D1D84};201806
{30491A64-0000-C558-9EF0-70A3BDE02580};201806
{30491A64-0000-CC63-A93A-D19C73588964};201806
{30491A64-0000-C275-9DA9-93CF37692D11};201806
{40491A64-0000-C21B-8DE6-CD99F8A63D21};201806
{40491A64-0000-C625-A074-F5B059BB4B02};201806
{40491A64-0000-C760-99EC-A047D787F66B};201806
{40491A64-0000-CF32-A516-7273818F781A};201806
{40491A64-0000-CF40-94D3-31404830B790};201806
{40491A64-0000-C254-A994-BFE210A5A471};201806
{50491A64-0000-C618-92B1-32E723585D35};201806
{50491A64-0000-C82D-B60B-72738C4EE382};201806
{50491A64-0000-C035-BAD4-4C58FD111AE7};201806
{50491A64-0000-CA43-B5D6-5D6CDB365CE7};201806
{50491A64-0000-C75B-9BB7-457F5C46EEEC};201805
{60491A64-0000-C21B-AB5F-D4FB9B05730B};201806
{60491A64-0000-CB2C-AE4F-508A217FB23A};201806
{107D7563-0000-CF45-A9E5-1B612703A29D};201805
{107D7563-0000-CE1C-9A03-CB1BE8BA8EF4};201805
{107D7563-0000-C028-8A03-A06D5F3A6B60};201805
{107D7563-0000-CB3E-938A-21C6456E2E18};201805
{107D7563-0000-C55B-8DA8-1F78FC5FFF39};201805
{107D7563-0000-CB92-8D13-57F25A8E6056};201805
{107D7563-0000-C863-9762-C701D1385F96};201805
{107D7563-0000-CB7F-99DD-D99A2A7E8A4E};201805
{107D7563-0000-C686-9803-2688FB2BDD5D};201805
{107D7563-0000-CDA8-ABE1-602A3D644208};201805
{107D7563-0000-C3B2-8614-317BF1AE5961};201805
{107D7563-0000-C2C5-9E9A-4E38D8A62882};201805
{207D7563-0000-CA1F-804A-5C999CCD0B75};201805
{207D7563-0000-CE24-B4C8-7E8D202F438D};201804
{207D7563-0000-C53A-9420-FA9806D5BB4B};201805
{207D7563-0000-CD4B-BEE5-D05E0594B385};201803
{207D7563-0000-CA80-83AF-2646D7B1164E};201805
{207D7563-0000-CB5C-86CF-FED97CDE7F53};201709
{207D7563-0000-C26B-A163-F706CC2C1F37};201802
{207D7563-0000-C275-95F8-8B79BC0922EE};201803
{307D7563-0000-CA1C-ADD7-0F32941C567D};201805
{307D7563-0000-CB2F-9B50-3FE3417EE1E6};201804
{307D7563-0000-CF3A-90F0-390AB0340ECC};201710
{307D7563-0000-C742-8992-1D2DC6895C4E};201805
{307D7563-0000-C15D-AE58-D23375516FFA};201805
{307D7563-0000-C36D-88BB-5A21E035B832};201805
{307D7563-0000-C476-AE62-E0CF09FA722D};201805
{F0C87F63-0000-C027-8CC8-393600DA23D4};201805
{F0C87F63-0000-C036-A41C-50080A1E86C2};201805
{F0C87F63-0000-C444-89BA-AF52D2222F41};201805
{806F1F64-0000-C37D-9E61-3B5F025C74D8};201805
{F0C87F63-0000-CC11-B6FA-3AAD320D2379};201805
{906F1F64-0000-CF19-941F-CD76E1624479};201806
{906F1F64-0000-CE2D-8F1E-0481E11CC745};201805
{906F1F64-0000-CE30-8B02-53E38B1FFF77};201806
{906F1F64-0000-CE4C-AD74-B79F8D02F80A};201806
{906F1F64-0000-CC5C-9D73-8CBCD5C3ED96};201806
{A06F1F64-0000-C212-A155-13A88CB1F942};201806
{A06F1F64-0000-C42F-A256-2A8002E4551F};201806
{A06F1F64-0000-CA3A-A904-8557F1FCFEA3};201806
{A06F1F64-0000-CE43-A360-FCD938751D9F};201806
{B06F1F64-0000-C519-BB78-45213C4EA46B};201804
{D06F1F64-0000-CA36-A6EB-53421023D1BF};201806
{D06F1F64-0000-C248-BD4D-AA4EE1EF07EE};201806
{D06F1F64-0000-C856-AB28-D5153F99A140};201806
{E06F1F64-0000-C813-8248-6B87D0569DD4};201806
{E06F1F64-0000-C22B-9669-9B544FBE5842};201806
{E06F1F64-0000-C131-AB05-76BCF56152E9};201806
{E06F1F64-0000-C542-84EC-2804E2660BD6};201805
{300A6663-0000-CF15-B3CC-255B8D0BE014};201805
{300A6663-0000-CA24-846E-11825BA7ED95};201805
{300A6663-0000-C73C-863D-4C986B81D5D6};201804
{300A6663-0000-C446-AE37-57419CB4DE8F};201805
{300A6663-0000-C186-940E-F3103795ADD8};201803
{300A6663-0000-CAC5-8307-5C22BD46EB7B};201804
{400A6663-0000-CD3C-98E0-BF3D0C4BF45A};201805
{400A6663-0000-C36B-AFEA-9E1AF846ECAD};201805
{500A6663-0000-C013-8FD9-B436BDBCB9BE};201805
{500A6663-0000-CE3A-AF65-6A92DF06FAB7};201805
{500A6663-0000-CD40-BEAB-11E2F1BF85E6};201805
{500A6663-0000-C169-8625-82ABC625BA5F};201805
{600A6663-0000-C53F-A99E-B2185EB9EF68};201805
{600A6663-0000-CE40-B7C4-9F63EC6F916B};201805
{700A6663-0000-C435-A9AE-2C4A91EEB1E0};201805
{700A6663-0000-CE62-92FE-6AD31AADBBA3};201712
{800A6663-0000-C13F-B17B-1030BA02091F};201805
{900A6663-0000-C116-821C-CB3160DE8C04};201805
{900A6663-0000-C425-AA59-68A59F88F671};201805
{902F6B63-0000-C245-84B8-26F95A396DF3};201711
{902F6B63-0000-C414-8DDF-EF5F459A17E4};201805
{902F6B63-0000-C221-8342-CB2CCF46082E};201805
{902F6B63-0000-C733-9B68-BA76C2742F4B};201804
{902F6B63-0000-CD53-90AF-1EBA539972CC};201805
{902F6B63-0000-C965-9E7B-1D8149BB47D2};201805
{902F6B63-0000-C77D-B4F4-B6EC0C9680C8};201804
{902F6B63-0000-C6A7-867A-A201896AC782};201805
{303AC464-0000-C11B-95D4-12E9E9DCF302};201807
{303AC464-0000-C22C-93F5-CB054BEB57B6};201806
{303AC464-0000-C735-B52C-D90BECA56708};201807
{902F6B63-0000-C48B-A872-BE753A969AB4};201804
{902F6B63-0000-C09D-9DF9-BB3E21D045DD};201805
{902F6B63-0000-C2B0-88D6-E5C7AAEBEEF2};201805
{902F6B63-0000-C5C8-8278-30A50FE47D5F};201805
{902F6B63-0000-C2D3-81E0-C25EDC1BEF2A};201805
{A02F6B63-0000-CE10-B381-39CD0A6F4273};201804
{A02F6B63-0000-CA26-BFC9-DF3F41C675AA};201805
{A02F6B63-0000-CA3D-815C-EE68A360A88B};201805
{A02F6B63-0000-CE48-83ED-F06F50C6ADE3};201805
{A02F6B63-0000-C555-88C2-656DAAC5BDAE};201805
{B02F6B63-0000-C11E-AF17-D9000FCCB1BC};201805
{B02F6B63-0000-CA2F-B0F0-6D5370B69BEC};201804
{B02F6B63-0000-CE31-BDBA-06AB4FC8AA1F};201805
{B02F6B63-0000-CA4D-AF0C-CD73033DABD8};201805
{B02F6B63-0000-C055-9636-78E1B5596790};201805
{B02F6B63-0000-CE6D-B8DC-75743A9C292D};201802
{C02F6B63-0000-C91D-AB9C-768CEF72A434};201805
{C02F6B63-0000-C029-A9D8-A1EEF3B7BE7F};201803
{C02F6B63-0000-CE33-B24B-D92C57B13542};201805
{C02F6B63-0000-CE43-BF70-F53CD31EAAAD};201805
{C02F6B63-0000-CA53-A0BC-B1490133C494};201803
{806F1F64-0000-CF3C-84D1-97450A22B0E3};201806
{706F1F64-0000-C011-AF43-CAC14309EABD};201805
{806F1F64-0000-C31A-B2AF-9C13E273037E};201802
{806F1F64-0000-CD2E-892D-12DF05C4E45A};201806
{806F1F64-0000-CA43-A64C-2B2C302656E1};201806
{806F1F64-0000-CC54-92C4-6C593E6B2B09};201805
{806F1F64-0000-CD63-8C9F-8D69FAE0C141};201806
{B06F1F64-0000-C953-8845-18F3C2F03DE9};201806
{B06F1F64-0000-C82F-B79D-6456BE62ADFD};201806
{B06F1F64-0000-C63B-8510-1C2BE64303BC};201806
{B06F1F64-0000-CA45-B30A-75F7BE0801F8};201806
{C06F1F64-0000-C513-814B-38358088843B};201806
{C06F1F64-0000-C724-9666-301CA1379D28};201806
{C06F1F64-0000-C93D-8543-62130FA5DF21};201806
{C06F1F64-0000-C544-8DFA-78D4EE71AC78};201806
{C06F1F64-0000-C15C-B07F-254C56FA8235};201806
{D06F1F64-0000-C719-A090-8F65A7C1E98C};201805
{D06F1F64-0000-CE24-BAAC-4E6FA6EBD0F0};201804
{C0E26063-0000-CA51-83B5-EA9BBC80DB97};201805
{C0E26063-0000-C824-A921-1515C868724E};201804
{C0E26063-0000-C43A-9B17-6EF5CF920A78};201805
{C0E26063-0000-C54F-A9B1-4B1B22D2B6AE};201805
{C0E26063-0000-C163-83AF-74681F70F4F9};201805
{C0E26063-0000-C37B-ACBE-DA3EFF6638BD};201804
{C0E26063-0000-CF81-B9BE-EC3AAFC75F09};201805
{C0E26063-0000-CE92-A82E-10E418E87DD8};201805
{C0E26063-0000-C9A1-AAFE-2224FA763F56};201801
{C0E26063-0000-C4B1-B9D8-6D3B7F1CAC9A};201804
{C0E26063-0000-C7C1-BCB8-6A43ED1B6F5E};201805
{D0E26063-0000-C122-BB8C-497896F77691};201804
{D0E26063-0000-CC13-86A3-A9C3F5501994};201805
{D0E26063-0000-CB3A-9838-4CF8E4F6B748};201805
{D0E26063-0000-C64D-A729-FB587FC9C098};201805
{D0E26063-0000-CD51-98A8-6457181F496D};201805
{D0E26063-0000-C661-B7D1-E0BE6B452D98};201805
{E0E26063-0000-C91F-8DB5-FD91E19AF0BB};201805
{E0E26063-0000-C724-B27C-5F85762603EC};201805
{E0E26063-0000-C738-AD62-34D0A6E25DB7};201803
{E0E26063-0000-C84D-AD0F-D2E6690651CF};201801
{E0E26063-0000-CE55-9C05-14551832F2AD};201805
{F0E26063-0000-C940-8539-A3B042FA6A12};201805
{F0E26063-0000-CA1E-B733-BB09E5A2D20C};201805
{F0E26063-0000-C128-AB15-31807B5BBBC4};201805
{F0E26063-0000-C534-954A-ECF60A46347E};201805
{F0E26063-0000-C958-A636-FC75932160AF};201804
{F0E26063-0000-C06A-A1F5-E5825CD1F15F};201805
{00E36063-0000-C112-AA3A-B8F34A21E651};201805
{00E36063-0000-CF2B-9E97-7AB08A0B1419};201711
{00E36063-0000-CA37-A1CC-A733E29AD773};201805
{00E36063-0000-C944-A088-E0D19808366B};201805
{00E36063-0000-CD55-83B8-5D82DEFA6DA4};201805
{10E36063-0000-C549-AED9-3AD476889228};201707
{10E36063-0000-CD12-BB3F-BE109410E2F6};201805
{10E36063-0000-CC2A-B5B7-DEC77F527D09};201805
{10E36063-0000-C03F-9F7A-9A786D69BE16};201805
{10E36063-0000-CC56-9140-17670DC737C1};201707
{10E36063-0000-CA63-B883-CD19E8C415E8};201805
{10E36063-0000-CD71-A537-42D20B576538};201804
{20E36063-0000-C91B-959E-1B3B2B698BDE};201803
{20E36063-0000-CA22-A1CB-301840F4CCF2};201711
{20E36063-0000-C234-8B44-97B9A66BBD15};201805
{20E36063-0000-CA4A-ABD7-101AC5DF5BB2};201805
{30E36063-0000-CF2E-A6AE-A4A022FCA32C};201805
{20E36063-0000-C654-9DC7-54AD4E7EEF72};201805
{20E36063-0000-CB63-9F16-006547C572F6};201805
{30E36063-0000-C719-A746-4B705F920B0B};201805
{30E36063-0000-C73F-9B50-52086CD1F50D};201804
{30E36063-0000-CC42-9D0C-5248F50B2571};201805
{30E36063-0000-C751-86AD-7951F61BD6B5};201804
{30E36063-0000-C664-B1F1-D1A74149BFFB};201805
{40E36063-0000-C111-B565-C59B266FDF53};201805
{40E36063-0000-C324-A7AC-69277F19E12C};201805
{40E36063-0000-C137-A322-8BE648DCD1EF};201805
{40E36063-0000-CD42-9196-3632B8BC7ECC};201805
{40E36063-0000-CB51-A72D-FC9576AB40B4};201805
{40E36063-0000-C464-ADAF-906DF6A6D669};201805
{50E36063-0000-C212-BCCA-EC0A6EB6F1CF};201805
{10705163-0000-C94B-918E-FF9F06DCC4FB};201805
{10705163-0000-C21F-895E-6EDFCF094849};201805
{10705163-0000-C620-B1A6-133EA15EA0E7};201805
{10705163-0000-CD31-8768-048DAA791763};201805
{20705163-0000-C61E-AE12-D9AD70D3DC5D};201805
{20705163-0000-CF56-8F0F-C7103AB51B49};201805
{20705163-0000-C022-809F-0B6E0EE9F997};201801
{20705163-0000-C932-B0DA-50AA67EF4249};201805
{20705163-0000-CF47-8E57-973302E8A4C9};201805
{20705163-0000-C96D-BC96-D9BC162AA62B};201705
{20705163-0000-C173-8F1F-6C4E70D35C51};201805
{20705163-0000-CB85-A12E-9AAEFC20FD8E};201805
{20705163-0000-C69F-8F2A-7D9D5EC75927};201802
{20705163-0000-C0A2-AD4F-4379DF01B257};201805
{20705163-0000-C4B9-A411-BA9B1A858EE1};201805
{30705163-0000-C311-97C1-7C339B1642F7};201805
{30705163-0000-CC5E-ACFC-51DBE97F2C49};201804
{30705163-0000-C02C-9AE2-D7DA6C768740};201805
{30705163-0000-C737-9E9E-CFD4DEF1B8BD};201805
{30705163-0000-C544-A1FE-D43A42715D5A};201805
{30705163-0000-CC63-8CFE-3F25AAF38ACB};201802
{40705163-0000-C716-9743-6E1F2D942EC4};201805
{40705163-0000-C120-B6F3-F53149510DD4};201805
{40705163-0000-CA35-BE98-ABAA645FC111};201803
{40705163-0000-C54A-A3BF-77DB19752C4E};201805
{40705163-0000-CB52-9E3E-B7558EAFEC91};201804
{40705163-0000-CA6A-ADB2-79CBB659DD91};201805
{D04A4C63-0000-C946-A268-1502ED9EC76C};201805
{D04A4C63-0000-CC1E-A727-5EB51935BD8B};201805
{D04A4C63-0000-C628-87AF-751C15CB5D15};201805
{D04A4C63-0000-C335-B244-FB0EAF70BC77};201805
{D04A4C63-0000-C55B-AE1C-0FEC5FCED611};201805
{D04A4C63-0000-CE68-923A-89A2DDF6C2F3};201805
{D04A4C63-0000-CB70-A61E-459BD8B1E02A};201805
{D04A4C63-0000-CF87-B5C4-1BFE69E1505C};201805
{D04A4C63-0000-C098-ACF8-23CF884A2E4D};201712
{D04A4C63-0000-CFA7-A805-ABB2F0D59269};201805
{E04A4C63-0000-CF11-8F84-2E29BAE18831};201804
{50705163-0000-CC18-8006-5CD98204A627};201805
{50705163-0000-CC2D-A9A4-CA052F2C82DB};201805
{50705163-0000-CB3E-BF72-10FCE3EDFCC7};201805
{50705163-0000-CE4E-9063-B6C7D363DEB1};201805
{50705163-0000-CD5E-A8BE-D229BBB76893};201805
{50705163-0000-CF60-B196-EC4AA24B59E7};201805
{60705163-0000-CE1E-AC7B-0EB5852FCBF4};201805
{E04A4C63-0000-C954-80A3-1D1F40144EAC};201804
{E04A4C63-0000-CD22-B5D5-D5B12A8084C9};201805
{E04A4C63-0000-CF34-83DD-E69CB647EFDA};201805
{E04A4C63-0000-C847-B630-EFCC778B3A66};201805
{E04A4C63-0000-C26C-A2A4-8BDB03AEE5F1};201805
{F04A4C63-0000-C712-BD6C-3BD4830CE8E3};201804
{F04A4C63-0000-C728-BCD5-3614D10E2C39};201805
{F04A4C63-0000-C533-AF66-5EBE7B054EA3};201805
{F04A4C63-0000-C443-91B4-1984AB6CBF20};201805
{F04A4C63-0000-C55A-96FF-E2188FF08F61};201805
{F04A4C63-0000-C064-8821-AA12B0731AD7};201805
{004B4C63-0000-C240-90B0-DF96FF9F3DDF};201805
{004B4C63-0000-CF10-A8D2-349F971E284D};201804
{004B4C63-0000-C528-BFC8-666020E6689E};201805
{004B4C63-0000-C136-B64D-4F1F46BAF61A};201805
{004B4C63-0000-C358-9CF6-01C774077EB7};201803
{104B4C63-0000-C414-9BED-E2DC160130D4};201803
{104B4C63-0000-C721-86DB-04B1CF8CBD59};201805
{104B4C63-0000-CD35-A077-D80775A3E122};201804
{104B4C63-0000-C548-B54C-DC6930BB7738};201804
{104B4C63-0000-C25A-B73B-DCFA75AEAD86};201803
{104B4C63-0000-C06B-845A-2B2942F6EA37};201805
{204B4C63-0000-C319-9F1A-99B0F5B041AA};201805
{204B4C63-0000-CE2C-9F31-DC7B33430D08};201805
{204B4C63-0000-CB30-BED8-F1F64CA4E850};201805
{204B4C63-0000-C94A-8A89-1935204B74FC};201805
{204B4C63-0000-CE59-8D81-9FA43B37F245};201805
{40168A63-0000-C820-94ED-7B1E2C4E8C87};201805
{C0E26063-0000-CB1A-AFCF-26D4DD70F9CE};201805
{30168A63-0000-C013-95F5-D5F933434A1A};201805
{30168A63-0000-C82A-A237-3F34D6F66E9C};201804
{30168A63-0000-C636-9A5F-9E3911D1397C};201712
{40168A63-0000-C01E-BD85-E65A9543E13E};201805
{40168A63-0000-C530-B9F3-0D0CE74E56E1};201709
{20F08463-0000-CD4B-9612-70CA0FD7565D};201805
{20F08463-0000-CB12-AF16-1295D6985806};201805
{20F08463-0000-C021-8FFA-96BDD956C420};201805
{20F08463-0000-CF35-89CC-0E3FEAABD840};201805
{20F08463-0000-C853-97F7-45B09F7894EC};201805
{20F08463-0000-CB67-AF91-3525512596E3};201805
{20F08463-0000-C170-BE89-4520037B71A3};201805
{20F08463-0000-C581-B28B-0116F10DA491};201805
{20F08463-0000-CA95-8B20-BB4FD7532BE1};201805
{30F08463-0000-C61A-A53A-1A8018A0404F};201805
{50168A63-0000-C426-8C43-CB0EEBB93A2E};201805
{40168A63-0000-CF4D-8312-4B857611CF17};201805
{40168A63-0000-CD55-B458-B3FA2D91EF63};201805
{50168A63-0000-CD19-92DF-04B90CE7CE6D};201803
{50168A63-0000-C939-B391-54FB8A24FA9E};201804
{50168A63-0000-C942-9DEF-AE64B26FD0E9};201804
{50168A63-0000-CD5F-A029-0A854638019F};201804
{60168A63-0000-C21A-A257-91988A4AE9C0};201805
{60168A63-0000-CD2C-891F-414F1FC615DC};201805
{60168A63-0000-CD3C-AC93-C73CE7DC9FEF};201805
{60168A63-0000-CF47-8153-0AF375332317};201805
{30F08463-0000-C354-A793-ABB3C786F2C9};201805
{30F08463-0000-C329-9823-300A4B3D738D};201805
{30F08463-0000-C436-A53E-D0702ECA5FEB};201805
{30F08463-0000-CA4D-B355-E42EC82269CB};201805
{30F08463-0000-CF60-808E-AFEC41D1E68D};201805
{30F08463-0000-CD76-8F64-DE77D5FFD9E2};201805
{40F08463-0000-C31B-981C-373CA1C6F4ED};201802
{40F08463-0000-C926-B8FB-4D7C4DB5CC4E};201802
{40F08463-0000-C23D-9726-74169B576ACF};201805
{40F08463-0000-C74A-9A7F-346C8F04D95D};201805
{40F08463-0000-CC5F-AE35-E2A7019DE88B};201805
{70168A63-0000-C532-BE20-0D85A3CE1D49};201805
{60168A63-0000-C558-84D0-DE85766648CB};201803
{70168A63-0000-CB17-9380-13426BCDDADE};201805
{70168A63-0000-CC24-9251-A1A1AAA9E224};201805
{70168A63-0000-CD4F-839B-3CAA7CD8E0C6};201805
{70168A63-0000-CB5E-ACA2-7CFD18E309B0};201805
{80168A63-0000-C31C-B093-2EEB0BDD63FD};201805
{80168A63-0000-C12A-A3A9-CB0EE0EF831F};201801
{80168A63-0000-C932-8C2E-96AE4C13D5A1};201804
{80168A63-0000-C241-BF5E-E896618D9A6F};201803
{80168A63-0000-CB5B-9831-AB8A5612894F};201805
{50F08463-0000-CB3B-92BE-383012561313};201805
{40F08463-0000-CE67-9644-508D271423C8};201805
{50F08463-0000-CA1B-A78B-4C437CB4BEF2};201805
